date,sku_code,product_name,category,quantity_sold
2024-01-13,PEP5000032,Pepsi 500ml,beverages,26
2024-01-14,PEP5000032,Pepsi 500ml,beverages,35
2024-01-15,PEP5000032,Pepsi 500ml,beverages,19
2024-01-16,PEP5000032,Pepsi 500ml,beverages,83
2024-01-17,PEP5000032,Pepsi 500ml,beverages,31
2024-01-18,PEP5000032,Pepsi 500ml,beverages,22
2024-01-19,PEP5000032,Pepsi 500ml,beverages,55
2024-01-20,PEP5000032,Pepsi 500ml,beverages,14
2024-01-21,PEP5000032,Pepsi 500ml,beverages,4
2024-01-22,PEP5000032,Pepsi 500ml,beverages,64
2024-01-23,PEP5000032,Pepsi 500ml,beverages,35
2024-01-24,PEP5000032,Pepsi 500ml,beverages,8
2024-01-25,PEP5000032,Pepsi 500ml,beverages,42
2024-01-26,PEP5000032,Pepsi 500ml,beverages,13
2024-01-27,PEP5000032,Pepsi 500ml,beverages,17
2024-01-28,PEP5000032,Pepsi 500ml,beverages,10
2024-01-29,PEP5000032,Pepsi 500ml,beverages,16
2024-01-30,PEP5000032,Pepsi 500ml,beverages,8
2024-01-31,PEP5000032,Pepsi 500ml,beverages,41
2024-02-01,PEP5000032,Pepsi 500ml,beverages,25
2024-02-02,PEP5000032,Pepsi 500ml,beverages,6
2024-02-03,PEP5000032,Pepsi 500ml,beverages,48
2024-02-04,PEP5000032,Pepsi 500ml,beverages,5
2024-02-05,PEP5000032,Pepsi 500ml,beverages,19
2024-02-06,PEP5000032,Pepsi 500ml,beverages,39
2024-02-07,PEP5000032,Pepsi 500ml,beverages,101
2024-02-08,PEP5000032,Pepsi 500ml,beverages,15
2024-02-09,PEP5000032,Pepsi 500ml,beverages,70
2024-02-10,PEP5000032,Pepsi 500ml,beverages,14
2024-02-11,PEP5000032,Pepsi 500ml,beverages,52
2024-02-12,PEP5000032,Pepsi 500ml,beverages,15
2024-02-13,PEP5000032,Pepsi 500ml,beverages,66
2024-02-14,PEP5000032,Pepsi 500ml,beverages,39
2024-02-15,PEP5000032,Pepsi 500ml,beverages,53
2024-02-16,PEP5000032,Pepsi 500ml,beverages,57
2024-02-17,PEP5000032,Pepsi 500ml,beverages,25
2024-02-18,PEP5000032,Pepsi 500ml,beverages,7
2024-02-19,PEP5000032,Pepsi 500ml,beverages,26
2024-02-20,PEP5000032,Pepsi 500ml,beverages,16
2024-02-21,PEP5000032,Pepsi 500ml,beverages,34
2024-02-22,PEP5000032,Pepsi 500ml,beverages,26
2024-02-23,PEP5000032,Pepsi 500ml,beverages,20
2024-02-24,PEP5000032,Pepsi 500ml,beverages,32
2024-02-25,PEP5000032,Pepsi 500ml,beverages,64
2024-02-26,PEP5000032,Pepsi 500ml,beverages,12
2024-02-27,PEP5000032,Pepsi 500ml,beverages,82
2024-02-28,PEP5000032,Pepsi 500ml,beverages,31
2024-02-29,PEP5000032,Pepsi 500ml,beverages,26
2024-03-01,PEP5000032,Pepsi 500ml,beverages,85
2024-03-02,PEP5000032,Pepsi 500ml,beverages,42
2024-03-03,PEP5000032,Pepsi 500ml,beverages,45
2024-03-04,PEP5000032,Pepsi 500ml,beverages,43
2024-03-05,PEP5000032,Pepsi 500ml,beverages,9
2024-03-06,PEP5000032,Pepsi 500ml,beverages,9
2024-03-07,PEP5000032,Pepsi 500ml,beverages,39
2024-03-08,PEP5000032,Pepsi 500ml,beverages,24
2024-03-09,PEP5000032,Pepsi 500ml,beverages,59
2024-03-10,PEP5000032,Pepsi 500ml,beverages,19
2024-03-11,PEP5000032,Pepsi 500ml,beverages,143
2024-03-12,PEP5000032,Pepsi 500ml,beverages,83
2024-03-13,PEP5000032,Pepsi 500ml,beverages,19
2024-03-14,PEP5000032,Pepsi 500ml,beverages,27
2024-03-15,PEP5000032,Pepsi 500ml,beverages,46
2024-03-16,PEP5000032,Pepsi 500ml,beverages,15
2024-03-17,PEP5000032,Pepsi 500ml,beverages,87
2024-03-18,PEP5000032,Pepsi 500ml,beverages,17
2024-03-19,PEP5000032,Pepsi 500ml,beverages,44
2024-03-20,PEP5000032,Pepsi 500ml,beverages,28
2024-03-21,PEP5000032,Pepsi 500ml,beverages,35
2024-03-22,PEP5000032,Pepsi 500ml,beverages,16
2024-03-23,PEP5000032,Pepsi 500ml,beverages,170
2024-03-24,PEP5000032,Pepsi 500ml,beverages,59
2024-03-25,PEP5000032,Pepsi 500ml,beverages,42
2024-03-26,PEP5000032,Pepsi 500ml,beverages,26
2024-03-27,PEP5000032,Pepsi 500ml,beverages,52
2024-03-28,PEP5000032,Pepsi 500ml,beverages,47
2024-03-29,PEP5000032,Pepsi 500ml,beverages,73
2024-03-30,PEP5000032,Pepsi 500ml,beverages,30
2024-03-31,PEP5000032,Pepsi 500ml,beverages,13
2024-04-01,PEP5000032,Pepsi 500ml,beverages,82
2024-04-02,PEP5000032,Pepsi 500ml,beverages,62
2024-04-03,PEP5000032,Pepsi 500ml,beverages,24
2024-04-04,PEP5000032,Pepsi 500ml,beverages,72
2024-04-05,PEP5000032,Pepsi 500ml,beverages,25
2024-04-06,PEP5000032,Pepsi 500ml,beverages,68
2024-04-07,PEP5000032,Pepsi 500ml,beverages,39
2024-04-08,PEP5000032,Pepsi 500ml,beverages,152
2024-04-09,PEP5000032,Pepsi 500ml,beverages,102
2024-04-10,PEP5000032,Pepsi 500ml,beverages,111
2024-04-11,PEP5000032,Pepsi 500ml,beverages,71
2024-04-12,PEP5000032,Pepsi 500ml,beverages,40
2024-04-13,PEP5000032,Pepsi 500ml,beverages,67
2024-04-14,PEP5000032,Pepsi 500ml,beverages,62
2024-04-15,PEP5000032,Pepsi 500ml,beverages,41
2024-04-16,PEP5000032,Pepsi 500ml,beverages,17
2024-04-17,PEP5000032,Pepsi 500ml,beverages,51
2024-04-18,PEP5000032,Pepsi 500ml,beverages,17
2024-04-19,PEP5000032,Pepsi 500ml,beverages,19
2024-04-20,PEP5000032,Pepsi 500ml,beverages,21
2024-04-21,PEP5000032,Pepsi 500ml,beverages,19
2024-04-22,PEP5000032,Pepsi 500ml,beverages,66
2024-04-23,PEP5000032,Pepsi 500ml,beverages,52
2024-04-24,PEP5000032,Pepsi 500ml,beverages,76
2024-04-25,PEP5000032,Pepsi 500ml,beverages,58
2024-04-26,PEP5000032,Pepsi 500ml,beverages,52
2024-04-27,PEP5000032,Pepsi 500ml,beverages,67
2024-04-28,PEP5000032,Pepsi 500ml,beverages,34
2024-04-29,PEP5000032,Pepsi 500ml,beverages,48
2024-04-30,PEP5000032,Pepsi 500ml,beverages,48
2024-05-01,PEP5000032,Pepsi 500ml,beverages,30
2024-05-02,PEP5000032,Pepsi 500ml,beverages,38
2024-05-03,PEP5000032,Pepsi 500ml,beverages,20
2024-05-04,PEP5000032,Pepsi 500ml,beverages,35
2024-05-05,PEP5000032,Pepsi 500ml,beverages,77
2024-05-06,PEP5000032,Pepsi 500ml,beverages,44
2024-05-07,PEP5000032,Pepsi 500ml,beverages,61
2024-05-08,PEP5000032,Pepsi 500ml,beverages,12
2024-05-09,PEP5000032,Pepsi 500ml,beverages,93
2024-05-10,PEP5000032,Pepsi 500ml,beverages,44
2024-05-11,PEP5000032,Pepsi 500ml,beverages,21
2024-05-12,PEP5000032,Pepsi 500ml,beverages,55
2024-05-13,PEP5000032,Pepsi 500ml,beverages,10
2024-05-14,PEP5000032,Pepsi 500ml,beverages,23
2024-05-15,PEP5000032,Pepsi 500ml,beverages,50
2024-05-16,PEP5000032,Pepsi 500ml,beverages,2
2024-05-17,PEP5000032,Pepsi 500ml,beverages,24
2024-05-18,PEP5000032,Pepsi 500ml,beverages,62
2024-05-19,PEP5000032,Pepsi 500ml,beverages,8
2024-05-20,PEP5000032,Pepsi 500ml,beverages,24
2024-05-21,PEP5000032,Pepsi 500ml,beverages,68
2024-05-22,PEP5000032,Pepsi 500ml,beverages,92
2024-05-23,PEP5000032,Pepsi 500ml,beverages,17
2024-05-24,PEP5000032,Pepsi 500ml,beverages,12
2024-05-25,PEP5000032,Pepsi 500ml,beverages,13
2024-05-26,PEP5000032,Pepsi 500ml,beverages,10
2024-05-27,PEP5000032,Pepsi 500ml,beverages,65
2024-05-28,PEP5000032,Pepsi 500ml,beverages,28
2024-05-29,PEP5000032,Pepsi 500ml,beverages,86
2024-05-30,PEP5000032,Pepsi 500ml,beverages,42
2024-05-31,PEP5000032,Pepsi 500ml,beverages,31
2024-06-01,PEP5000032,Pepsi 500ml,beverages,27
2024-06-02,PEP5000032,Pepsi 500ml,beverages,3
2024-06-03,PEP5000032,Pepsi 500ml,beverages,7
2024-06-04,PEP5000032,Pepsi 500ml,beverages,189
2024-06-05,PEP5000032,Pepsi 500ml,beverages,67
2024-06-06,PEP5000032,Pepsi 500ml,beverages,17
2024-06-07,PEP5000032,Pepsi 500ml,beverages,61
2024-06-08,PEP5000032,Pepsi 500ml,beverages,32
2024-06-09,PEP5000032,Pepsi 500ml,beverages,36
2024-06-10,PEP5000032,Pepsi 500ml,beverages,117
2024-06-11,PEP5000032,Pepsi 500ml,beverages,35
2024-06-12,PEP5000032,Pepsi 500ml,beverages,27
2024-06-13,PEP5000032,Pepsi 500ml,beverages,54
2024-06-14,PEP5000032,Pepsi 500ml,beverages,60
2024-06-15,PEP5000032,Pepsi 500ml,beverages,39
2024-06-16,PEP5000032,Pepsi 500ml,beverages,53
2024-06-17,PEP5000032,Pepsi 500ml,beverages,147
2024-06-18,PEP5000032,Pepsi 500ml,beverages,51
2024-06-19,PEP5000032,Pepsi 500ml,beverages,39
2024-06-20,PEP5000032,Pepsi 500ml,beverages,21
2024-06-21,PEP5000032,Pepsi 500ml,beverages,5
2024-06-22,PEP5000032,Pepsi 500ml,beverages,28
2024-06-23,PEP5000032,Pepsi 500ml,beverages,11
2024-06-24,PEP5000032,Pepsi 500ml,beverages,44
2024-06-25,PEP5000032,Pepsi 500ml,beverages,18
2024-06-26,PEP5000032,Pepsi 500ml,beverages,32
2024-06-27,PEP5000032,Pepsi 500ml,beverages,40
2024-06-28,PEP5000032,Pepsi 500ml,beverages,36
2024-06-29,PEP5000032,Pepsi 500ml,beverages,39
2024-06-30,PEP5000032,Pepsi 500ml,beverages,20
2024-07-01,PEP5000032,Pepsi 500ml,beverages,24
2024-07-02,PEP5000032,Pepsi 500ml,beverages,38
2024-07-03,PEP5000032,Pepsi 500ml,beverages,36
2024-07-04,PEP5000032,Pepsi 500ml,beverages,55
2024-07-05,PEP5000032,Pepsi 500ml,beverages,20
2024-07-06,PEP5000032,Pepsi 500ml,beverages,17
2024-07-07,PEP5000032,Pepsi 500ml,beverages,72
2024-07-08,PEP5000032,Pepsi 500ml,beverages,41
2024-07-09,PEP5000032,Pepsi 500ml,beverages,62
2024-07-10,PEP5000032,Pepsi 500ml,beverages,27
2024-07-11,PEP5000032,Pepsi 500ml,beverages,12
2024-07-12,PEP5000032,Pepsi 500ml,beverages,29
2024-07-13,PEP5000032,Pepsi 500ml,beverages,29
2024-07-14,PEP5000032,Pepsi 500ml,beverages,78
2024-07-15,PEP5000032,Pepsi 500ml,beverages,8
2024-07-16,PEP5000032,Pepsi 500ml,beverages,10
2024-07-17,PEP5000032,Pepsi 500ml,beverages,11
2024-07-18,PEP5000032,Pepsi 500ml,beverages,55
2024-07-19,PEP5000032,Pepsi 500ml,beverages,46
2024-07-20,PEP5000032,Pepsi 500ml,beverages,13
2024-07-21,PEP5000032,Pepsi 500ml,beverages,51
2024-07-22,PEP5000032,Pepsi 500ml,beverages,12
2024-07-23,PEP5000032,Pepsi 500ml,beverages,12
2024-07-24,PEP5000032,Pepsi 500ml,beverages,36
2024-07-25,PEP5000032,Pepsi 500ml,beverages,43
2024-07-26,PEP5000032,Pepsi 500ml,beverages,43
2024-07-27,PEP5000032,Pepsi 500ml,beverages,66
2024-07-28,PEP5000032,Pepsi 500ml,beverages,13
2024-07-29,PEP5000032,Pepsi 500ml,beverages,29
2024-07-30,PEP5000032,Pepsi 500ml,beverages,18
2024-07-31,PEP5000032,Pepsi 500ml,beverages,73
2024-08-01,PEP5000032,Pepsi 500ml,beverages,21
2024-08-02,PEP5000032,Pepsi 500ml,beverages,26
2024-08-03,PEP5000032,Pepsi 500ml,beverages,41
2024-08-04,PEP5000032,Pepsi 500ml,beverages,36
2024-08-05,PEP5000032,Pepsi 500ml,beverages,50
2024-08-06,PEP5000032,Pepsi 500ml,beverages,21
2024-08-07,PEP5000032,Pepsi 500ml,beverages,24
2024-08-08,PEP5000032,Pepsi 500ml,beverages,48
2024-08-09,PEP5000032,Pepsi 500ml,beverages,58
2024-08-10,PEP5000032,Pepsi 500ml,beverages,55
2024-08-11,PEP5000032,Pepsi 500ml,beverages,30
2024-08-12,PEP5000032,Pepsi 500ml,beverages,57
2024-08-13,PEP5000032,Pepsi 500ml,beverages,54
2024-08-14,PEP5000032,Pepsi 500ml,beverages,53
2024-08-15,PEP5000032,Pepsi 500ml,beverages,70
2024-08-16,PEP5000032,Pepsi 500ml,beverages,6
2024-08-17,PEP5000032,Pepsi 500ml,beverages,45
2024-08-18,PEP5000032,Pepsi 500ml,beverages,40
2024-08-19,PEP5000032,Pepsi 500ml,beverages,35
2024-08-20,PEP5000032,Pepsi 500ml,beverages,65
2024-08-21,PEP5000032,Pepsi 500ml,beverages,12
2024-08-22,PEP5000032,Pepsi 500ml,beverages,3
2024-08-23,PEP5000032,Pepsi 500ml,beverages,47
2024-08-24,PEP5000032,Pepsi 500ml,beverages,35
2024-08-25,PEP5000032,Pepsi 500ml,beverages,21
2024-08-26,PEP5000032,Pepsi 500ml,beverages,67
2024-08-27,PEP5000032,Pepsi 500ml,beverages,32
2024-08-28,PEP5000032,Pepsi 500ml,beverages,4
2024-08-29,PEP5000032,Pepsi 500ml,beverages,38
2024-08-30,PEP5000032,Pepsi 500ml,beverages,41
2024-08-31,PEP5000032,Pepsi 500ml,beverages,35
2024-09-01,PEP5000032,Pepsi 500ml,beverages,90
2024-09-02,PEP5000032,Pepsi 500ml,beverages,69
2024-09-03,PEP5000032,Pepsi 500ml,beverages,24
2024-09-04,PEP5000032,Pepsi 500ml,beverages,44
2024-09-05,PEP5000032,Pepsi 500ml,beverages,60
2024-09-06,PEP5000032,Pepsi 500ml,beverages,67
2024-09-07,PEP5000032,Pepsi 500ml,beverages,33
2024-09-08,PEP5000032,Pepsi 500ml,beverages,8
2024-09-09,PEP5000032,Pepsi 500ml,beverages,17
2024-09-10,PEP5000032,Pepsi 500ml,beverages,33
2024-09-11,PEP5000032,Pepsi 500ml,beverages,44
2024-09-12,PEP5000032,Pepsi 500ml,beverages,27
2024-09-13,PEP5000032,Pepsi 500ml,beverages,64
2024-09-14,PEP5000032,Pepsi 500ml,beverages,47
2024-09-15,PEP5000032,Pepsi 500ml,beverages,9
2024-09-16,PEP5000032,Pepsi 500ml,beverages,13
2024-09-17,PEP5000032,Pepsi 500ml,beverages,43
2024-09-18,PEP5000032,Pepsi 500ml,beverages,16
2024-09-19,PEP5000032,Pepsi 500ml,beverages,12
2024-09-20,PEP5000032,Pepsi 500ml,beverages,46
2024-09-21,PEP5000032,Pepsi 500ml,beverages,71
2024-09-22,PEP5000032,Pepsi 500ml,beverages,39
2024-09-23,PEP5000032,Pepsi 500ml,beverages,21
2024-09-24,PEP5000032,Pepsi 500ml,beverages,48
2024-09-25,PEP5000032,Pepsi 500ml,beverages,28
2024-09-26,PEP5000032,Pepsi 500ml,beverages,17
2024-09-27,PEP5000032,Pepsi 500ml,beverages,14
2024-09-28,PEP5000032,Pepsi 500ml,beverages,57
2024-09-29,PEP5000032,Pepsi 500ml,beverages,21
2024-09-30,PEP5000032,Pepsi 500ml,beverages,69
2024-10-01,PEP5000032,Pepsi 500ml,beverages,21
2024-10-02,PEP5000032,Pepsi 500ml,beverages,27
2024-10-03,PEP5000032,Pepsi 500ml,beverages,15
2024-10-04,PEP5000032,Pepsi 500ml,beverages,107
2024-10-05,PEP5000032,Pepsi 500ml,beverages,3
2024-10-06,PEP5000032,Pepsi 500ml,beverages,29
2024-10-07,PEP5000032,Pepsi 500ml,beverages,9
2024-10-08,PEP5000032,Pepsi 500ml,beverages,12
2024-10-09,PEP5000032,Pepsi 500ml,beverages,37
2024-10-10,PEP5000032,Pepsi 500ml,beverages,31
2024-10-11,PEP5000032,Pepsi 500ml,beverages,52
2024-10-12,PEP5000032,Pepsi 500ml,beverages,5
2024-10-13,PEP5000032,Pepsi 500ml,beverages,47
2024-10-14,PEP5000032,Pepsi 500ml,beverages,13
2024-10-15,PEP5000032,Pepsi 500ml,beverages,34
2024-10-16,PEP5000032,Pepsi 500ml,beverages,30
2024-10-17,PEP5000032,Pepsi 500ml,beverages,36
2024-10-18,PEP5000032,Pepsi 500ml,beverages,18
2024-10-19,PEP5000032,Pepsi 500ml,beverages,2
2024-10-20,PEP5000032,Pepsi 500ml,beverages,45
2024-10-21,PEP5000032,Pepsi 500ml,beverages,5
2024-10-22,PEP5000032,Pepsi 500ml,beverages,12
2024-10-23,PEP5000032,Pepsi 500ml,beverages,1
2024-10-24,PEP5000032,Pepsi 500ml,beverages,20
2024-10-25,PEP5000032,Pepsi 500ml,beverages,36
2024-10-26,PEP5000032,Pepsi 500ml,beverages,45
2024-10-27,PEP5000032,Pepsi 500ml,beverages,24
2024-10-28,PEP5000032,Pepsi 500ml,beverages,49
2024-10-29,PEP5000032,Pepsi 500ml,beverages,28
2024-10-30,PEP5000032,Pepsi 500ml,beverages,44
2024-10-31,PEP5000032,Pepsi 500ml,beverages,12
2024-11-01,PEP5000032,Pepsi 500ml,beverages,18
2024-11-02,PEP5000032,Pepsi 500ml,beverages,33
2024-11-03,PEP5000032,Pepsi 500ml,beverages,16
2024-11-04,PEP5000032,Pepsi 500ml,beverages,32
2024-11-05,PEP5000032,Pepsi 500ml,beverages,102
2024-11-06,PEP5000032,Pepsi 500ml,beverages,43
2024-11-07,PEP5000032,Pepsi 500ml,beverages,32
2024-11-08,PEP5000032,Pepsi 500ml,beverages,10
2024-11-09,PEP5000032,Pepsi 500ml,beverages,50
2024-11-10,PEP5000032,Pepsi 500ml,beverages,27
2024-11-11,PEP5000032,Pepsi 500ml,beverages,10
2024-11-12,PEP5000032,Pepsi 500ml,beverages,26
2024-11-13,PEP5000032,Pepsi 500ml,beverages,48
2024-11-14,PEP5000032,Pepsi 500ml,beverages,3
2024-11-15,PEP5000032,Pepsi 500ml,beverages,27
2024-11-16,PEP5000032,Pepsi 500ml,beverages,58
2024-11-17,PEP5000032,Pepsi 500ml,beverages,5
2024-11-18,PEP5000032,Pepsi 500ml,beverages,24
2024-11-19,PEP5000032,Pepsi 500ml,beverages,14
2024-11-20,PEP5000032,Pepsi 500ml,beverages,26
2024-11-21,PEP5000032,Pepsi 500ml,beverages,2
2024-11-22,PEP5000032,Pepsi 500ml,beverages,20
2024-11-23,PEP5000032,Pepsi 500ml,beverages,28
2024-11-24,PEP5000032,Pepsi 500ml,beverages,28
2024-11-25,PEP5000032,Pepsi 500ml,beverages,3
2024-11-26,PEP5000032,Pepsi 500ml,beverages,11
2024-11-27,PEP5000032,Pepsi 500ml,beverages,13
2024-11-28,PEP5000032,Pepsi 500ml,beverages,11
2024-11-29,PEP5000032,Pepsi 500ml,beverages,4
2024-11-30,PEP5000032,Pepsi 500ml,beverages,18
2024-12-01,PEP5000032,Pepsi 500ml,beverages,23
2024-12-02,PEP5000032,Pepsi 500ml,beverages,31
2024-12-03,PEP5000032,Pepsi 500ml,beverages,14
2024-12-04,PEP5000032,Pepsi 500ml,beverages,19
2024-12-05,PEP5000032,Pepsi 500ml,beverages,6
2024-12-06,PEP5000032,Pepsi 500ml,beverages,22
2024-12-07,PEP5000032,Pepsi 500ml,beverages,21
2024-12-08,PEP5000032,Pepsi 500ml,beverages,15
2024-12-09,PEP5000032,Pepsi 500ml,beverages,23
2024-12-10,PEP5000032,Pepsi 500ml,beverages,11
2024-12-11,PEP5000032,Pepsi 500ml,beverages,18
2024-12-12,PEP5000032,Pepsi 500ml,beverages,5
2024-12-13,PEP5000032,Pepsi 500ml,beverages,28
2024-12-14,PEP5000032,Pepsi 500ml,beverages,38
2024-12-15,PEP5000032,Pepsi 500ml,beverages,67
2024-12-16,PEP5000032,Pepsi 500ml,beverages,7
2024-12-17,PEP5000032,Pepsi 500ml,beverages,45
2024-12-18,PEP5000032,Pepsi 500ml,beverages,44
2024-12-19,PEP5000032,Pepsi 500ml,beverages,16
2024-12-20,PEP5000032,Pepsi 500ml,beverages,16
2024-12-21,PEP5000032,Pepsi 500ml,beverages,5
2024-12-22,PEP5000032,Pepsi 500ml,beverages,35
2024-12-23,PEP5000032,Pepsi 500ml,beverages,66
2024-12-24,PEP5000032,Pepsi 500ml,beverages,11
2024-12-25,PEP5000032,Pepsi 500ml,beverages,22
2024-12-26,PEP5000032,Pepsi 500ml,beverages,30
2024-12-27,PEP5000032,Pepsi 500ml,beverages,33
2024-12-28,PEP5000032,Pepsi 500ml,beverages,39
2024-12-29,PEP5000032,Pepsi 500ml,beverages,28
2024-12-30,PEP5000032,Pepsi 500ml,beverages,22
2024-12-31,PEP5000032,Pepsi 500ml,beverages,11
2025-01-01,PEP5000032,Pepsi 500ml,beverages,71
2025-01-02,PEP5000032,Pepsi 500ml,beverages,69
2025-01-03,PEP5000032,Pepsi 500ml,beverages,18
2025-01-04,PEP5000032,Pepsi 500ml,beverages,12
2025-01-05,PEP5000032,Pepsi 500ml,beverages,18
2025-01-06,PEP5000032,Pepsi 500ml,beverages,34
2025-01-07,PEP5000032,Pepsi 500ml,beverages,24
2025-01-08,PEP5000032,Pepsi 500ml,beverages,21
2025-01-09,PEP5000032,Pepsi 500ml,beverages,1
2025-01-10,PEP5000032,Pepsi 500ml,beverages,19
2025-01-11,PEP5000032,Pepsi 500ml,beverages,7
2025-01-12,PEP5000032,Pepsi 500ml,beverages,51
2025-01-13,PEP5000032,Pepsi 500ml,beverages,16
2025-01-14,PEP5000032,Pepsi 500ml,beverages,33
2025-01-15,PEP5000032,Pepsi 500ml,beverages,35
2025-01-16,PEP5000032,Pepsi 500ml,beverages,46
2025-01-17,PEP5000032,Pepsi 500ml,beverages,17
2025-01-18,PEP5000032,Pepsi 500ml,beverages,6
2025-01-19,PEP5000032,Pepsi 500ml,beverages,39
2025-01-20,PEP5000032,Pepsi 500ml,beverages,28
2025-01-21,PEP5000032,Pepsi 500ml,beverages,57
2025-01-22,PEP5000032,Pepsi 500ml,beverages,29
2025-01-23,PEP5000032,Pepsi 500ml,beverages,22
2025-01-24,PEP5000032,Pepsi 500ml,beverages,47
2025-01-25,PEP5000032,Pepsi 500ml,beverages,20
2025-01-26,PEP5000032,Pepsi 500ml,beverages,74
2025-01-27,PEP5000032,Pepsi 500ml,beverages,8
2025-01-28,PEP5000032,Pepsi 500ml,beverages,5
2025-01-29,PEP5000032,Pepsi 500ml,beverages,21
2025-01-30,PEP5000032,Pepsi 500ml,beverages,45
2025-01-31,PEP5000032,Pepsi 500ml,beverages,46
2025-02-01,PEP5000032,Pepsi 500ml,beverages,50
2025-02-02,PEP5000032,Pepsi 500ml,beverages,45
2025-02-03,PEP5000032,Pepsi 500ml,beverages,23
2025-02-04,PEP5000032,Pepsi 500ml,beverages,10
2025-02-05,PEP5000032,Pepsi 500ml,beverages,68
2025-02-06,PEP5000032,Pepsi 500ml,beverages,68
2025-02-07,PEP5000032,Pepsi 500ml,beverages,42
2025-02-08,PEP5000032,Pepsi 500ml,beverages,11
2025-02-09,PEP5000032,Pepsi 500ml,beverages,70
2025-02-10,PEP5000032,Pepsi 500ml,beverages,15
2025-02-11,PEP5000032,Pepsi 500ml,beverages,14
2025-02-12,PEP5000032,Pepsi 500ml,beverages,18
2025-02-13,PEP5000032,Pepsi 500ml,beverages,24
2025-02-14,PEP5000032,Pepsi 500ml,beverages,19
2025-02-15,PEP5000032,Pepsi 500ml,beverages,20
2025-02-16,PEP5000032,Pepsi 500ml,beverages,33
2025-02-17,PEP5000032,Pepsi 500ml,beverages,18
2025-02-18,PEP5000032,Pepsi 500ml,beverages,7
2025-02-19,PEP5000032,Pepsi 500ml,beverages,9
2025-02-20,PEP5000032,Pepsi 500ml,beverages,2
2025-02-21,PEP5000032,Pepsi 500ml,beverages,19
2025-02-22,PEP5000032,Pepsi 500ml,beverages,8
2025-02-23,PEP5000032,Pepsi 500ml,beverages,9
2025-02-24,PEP5000032,Pepsi 500ml,beverages,26
2025-02-25,PEP5000032,Pepsi 500ml,beverages,30
2025-02-26,PEP5000032,Pepsi 500ml,beverages,43
2025-02-27,PEP5000032,Pepsi 500ml,beverages,12
2025-02-28,PEP5000032,Pepsi 500ml,beverages,10
2025-03-01,PEP5000032,Pepsi 500ml,beverages,29
2025-03-02,PEP5000032,Pepsi 500ml,beverages,20
2025-03-03,PEP5000032,Pepsi 500ml,beverages,13
2025-03-04,PEP5000032,Pepsi 500ml,beverages,84
2025-03-05,PEP5000032,Pepsi 500ml,beverages,75
2025-03-06,PEP5000032,Pepsi 500ml,beverages,52
2025-03-07,PEP5000032,Pepsi 500ml,beverages,22
2025-03-08,PEP5000032,Pepsi 500ml,beverages,14
2025-03-09,PEP5000032,Pepsi 500ml,beverages,94
2025-03-10,PEP5000032,Pepsi 500ml,beverages,33
2025-03-11,PEP5000032,Pepsi 500ml,beverages,106
2025-03-12,PEP5000032,Pepsi 500ml,beverages,30
2025-03-13,PEP5000032,Pepsi 500ml,beverages,41
2025-03-14,PEP5000032,Pepsi 500ml,beverages,44
2025-03-15,PEP5000032,Pepsi 500ml,beverages,49
2025-03-16,PEP5000032,Pepsi 500ml,beverages,6
2025-03-17,PEP5000032,Pepsi 500ml,beverages,49
2025-03-18,PEP5000032,Pepsi 500ml,beverages,60
2025-03-19,PEP5000032,Pepsi 500ml,beverages,36
2025-03-20,PEP5000032,Pepsi 500ml,beverages,26
2025-03-21,PEP5000032,Pepsi 500ml,beverages,86
2025-03-22,PEP5000032,Pepsi 500ml,beverages,9
2025-03-23,PEP5000032,Pepsi 500ml,beverages,33
2025-03-24,PEP5000032,Pepsi 500ml,beverages,140
2025-03-25,PEP5000032,Pepsi 500ml,beverages,86
2025-03-26,PEP5000032,Pepsi 500ml,beverages,60
2025-03-27,PEP5000032,Pepsi 500ml,beverages,130
2025-03-28,PEP5000032,Pepsi 500ml,beverages,45
2025-03-29,PEP5000032,Pepsi 500ml,beverages,109
2025-03-30,PEP5000032,Pepsi 500ml,beverages,36
2025-03-31,PEP5000032,Pepsi 500ml,beverages,39
2025-04-01,PEP5000032,Pepsi 500ml,beverages,41
2025-04-02,PEP5000032,Pepsi 500ml,beverages,69
2025-04-03,PEP5000032,Pepsi 500ml,beverages,37
2025-04-04,PEP5000032,Pepsi 500ml,beverages,32
2025-04-05,PEP5000032,Pepsi 500ml,beverages,39
2025-04-06,PEP5000032,Pepsi 500ml,beverages,107
2025-04-07,PEP5000032,Pepsi 500ml,beverages,131
2025-04-08,PEP5000032,Pepsi 500ml,beverages,37
2025-04-09,PEP5000032,Pepsi 500ml,beverages,21
2025-04-10,PEP5000032,Pepsi 500ml,beverages,59
2025-04-11,PEP5000032,Pepsi 500ml,beverages,60
2025-04-12,PEP5000032,Pepsi 500ml,beverages,136
2025-04-13,PEP5000032,Pepsi 500ml,beverages,95
2025-04-14,PEP5000032,Pepsi 500ml,beverages,58
2025-04-15,PEP5000032,Pepsi 500ml,beverages,54
2025-04-16,PEP5000032,Pepsi 500ml,beverages,62
2025-04-17,PEP5000032,Pepsi 500ml,beverages,80
2025-04-18,PEP5000032,Pepsi 500ml,beverages,47
2025-04-19,PEP5000032,Pepsi 500ml,beverages,103
2025-04-20,PEP5000032,Pepsi 500ml,beverages,66
2025-04-21,PEP5000032,Pepsi 500ml,beverages,49
2025-04-22,PEP5000032,Pepsi 500ml,beverages,6
